customer_id,churned,ltv_actual,monthly_charges,tenure_months,churn_probability,predicted_ltv,revenue_at_risk,risk_tier
CUST100088718,0,822.7,78.84,66,0.0486,1055.82,51.3,low
CUST100066403,0,689.93,41.46,35,0.0467,501.63,23.45,low
CUST100067281,0,458.56,67.63,29,0.4918,310.8,152.86,medium
CUST100009488,0,1029.33,87.35,40,0.131,730.77,95.72,low
CUST100008624,1,84.66,103.06,17,0.9174,22.56,20.7,critical
CUST100142312,1,64.15,112.0,29,0.9368,55.16,51.67,critical
CUST100139038,1,72.8,113.51,21,0.9461,74.42,70.41,critical
CUST100019230,1,108.81,89.5,11,0.6372,206.79,131.77,high
CUST100168160,0,701.75,99.35,7,0.0794,754.64,59.91,low
CUST100025155,0,897.73,71.06,71,0.0467,941.15,43.99,low
CUST100160165,1,67.88,90.96,2,0.9038,84.61,76.47,critical
CUST100050585,1,145.75,92.23,26,0.946,78.29,74.06,critical
CUST100125896,1,87.21,61.13,3,0.76,96.7,73.5,high
CUST100183975,0,443.68,84.69,11,0.4633,302.77,140.29,medium
CUST100030369,0,633.05,81.78,71,0.0469,1022.13,47.91,low
CUST100070055,0,1219.58,123.51,71,0.0465,1681.91,78.15,low
CUST100013046,0,982.82,102.79,66,0.1951,638.7,124.64,low
CUST100032270,0,1249.13,79.01,67,0.0466,1008.84,47.06,low
CUST100053433,0,951.33,67.17,59,0.0485,882.06,42.74,low
CUST100133985,1,94.18,76.39,35,0.6593,272.03,179.36,high
CUST100166962,0,403.89,47.24,49,0.0469,573.53,26.89,low
CUST100094048,1,30.68,42.27,18,0.6413,82.39,52.84,high
CUST100137820,0,1251.77,85.44,72,0.057,949.84,54.1,low
CUST100120652,1,172.36,111.31,2,0.873,125.09,109.2,critical
CUST100072944,0,948.64,64.97,2,0.1534,530.37,81.35,low
CUST100056165,0,1138.98,75.12,58,0.0464,958.33,44.43,low
CUST100031667,0,303.77,110.62,44,0.6858,253.02,173.51,high
CUST100185193,0,906.4,98.78,44,0.0798,928.03,74.09,low
CUST100066120,0,686.26,87.39,40,0.0516,1127.98,58.19,low
CUST100047536,1,155.73,93.89,3,0.7205,388.78,280.13,high
CUST100163357,0,105.3,82.92,18,0.9028,60.49,54.61,critical
CUST100126381,0,1350.31,81.27,71,0.048,1133.78,54.37,low
CUST100156080,0,681.32,94.51,70,0.061,972.92,59.37,low
CUST100160735,0,1074.11,112.39,53,0.0562,1290.14,72.56,low
CUST100156495,0,603.36,80.86,52,0.0707,833.69,58.94,low
CUST100147557,1,71.04,73.81,68,0.5488,210.61,115.59,medium
CUST100091423,0,1455.15,88.38,61,0.0463,1132.64,52.44,low
CUST100155685,0,537.88,123.55,33,0.2039,961.2,196.0,low
CUST100090431,1,119.76,124.55,8,0.932,136.14,126.89,critical
CUST100018351,0,715.56,78.28,72,0.0492,1072.68,52.8,low
CUST100149406,1,70.94,73.31,8,0.3651,491.57,179.45,medium
CUST100123267,1,21.62,66.8,26,0.9446,43.49,41.08,critical
CUST100004844,0,981.47,92.0,55,0.1076,883.03,95.04,low
CUST100087744,0,914.94,58.95,28,0.0575,697.22,40.06,low
CUST100049841,1,182.92,117.99,1,0.871,213.77,186.2,critical
CUST100019845,0,1478.3,110.36,43,0.1327,1042.69,138.36,low
CUST100192216,0,770.84,48.99,47,0.0542,594.02,32.18,low
CUST100009988,0,733.83,83.96,48,0.0729,928.81,67.67,low
CUST100181471,1,38.81,89.04,3,0.3851,432.28,166.48,medium
CUST100092033,0,1369.64,100.8,32,0.091,1035.56,94.24,low
CUST100129935,0,807.27,58.31,59,0.0549,771.8,42.39,low
CUST100170329,0,1556.27,99.28,18,0.0473,1360.45,64.37,low
CUST100169293,1,98.04,86.83,19,0.9252,73.27,67.79,critical
CUST100152492,0,1800.09,111.32,43,0.0477,1406.48,67.09,low
CUST100095431,1,66.44,118.18,39,0.2033,970.73,197.39,low
CUST100180671,0,1705.39,110.59,24,0.0557,1156.91,64.41,low
CUST100134643,1,123.78,117.08,15,0.4809,598.24,287.72,medium
CUST100084120,1,108.29,72.23,9,0.9455,56.76,53.67,critical
CUST100118011,1,21.23,95.48,58,0.0584,1018.11,59.5,low
CUST100129329,0,1334.71,100.36,29,0.0701,1055.91,74.06,low
CUST100126198,1,27.82,83.13,12,0.1772,539.94,95.69,low
CUST100032690,0,433.93,48.81,27,0.052,598.64,31.11,low
CUST100075348,0,940.17,70.2,38,0.0488,892.25,43.51,low
CUST100069902,1,93.69,58.61,34,0.6653,139.99,93.13,high
CUST100001492,0,669.95,70.47,3,0.3492,391.09,136.59,medium
CUST100151288,0,1704.63,111.21,45,0.0472,1457.74,68.86,low
CUST100142576,1,90.79,101.04,32,0.9196,113.74,104.6,critical
CUST100141593,1,38.04,118.23,2,0.8319,375.39,312.31,high
CUST100034774,0,670.24,104.43,29,0.4353,502.13,218.6,medium
CUST100166042,0,816.83,97.45,36,0.1974,710.78,140.32,low
CUST100137539,1,60.42,110.44,41,0.2392,758.54,181.46,low
CUST100071597,0,970.16,99.6,12,0.0552,1158.9,64.02,low
CUST100014351,0,1006.52,104.78,1,0.06,1129.5,67.79,low
CUST100096633,0,1001.03,146.81,59,0.1075,1300.64,139.76,low
CUST100066055,0,864.09,53.55,55,0.0464,673.47,31.22,low
CUST100124397,1,50.82,99.87,6,0.5604,310.96,174.26,medium
CUST100069638,0,825.86,93.97,66,0.0941,942.73,88.7,low
CUST100192138,0,806.37,74.86,61,0.0466,953.94,44.44,low
CUST100114778,0,966.31,65.23,71,0.0463,865.41,40.03,low
CUST100029707,0,1072.77,81.45,20,0.0685,922.55,63.18,low
CUST100176636,0,1008.88,60.82,32,0.049,748.07,36.69,low
CUST100107714,1,52.22,102.53,17,0.9243,96.63,89.31,critical
CUST100022718,0,1248.67,99.48,57,0.0529,1111.04,58.72,low
CUST100159402,1,154.51,99.71,18,0.9112,75.47,68.77,critical
CUST100018615,0,1219.73,91.76,67,0.0487,1134.88,55.32,low
CUST100012650,0,1686.44,115.38,27,0.0539,1313.01,70.72,low
CUST100013229,0,1307.41,86.98,71,0.0564,977.54,55.1,low
CUST100063209,0,293.58,86.65,26,0.6985,168.51,117.7,high
CUST100142327,0,707.15,43.73,9,0.0484,542.05,26.24,low
CUST100065289,1,77.68,57.34,5,0.5498,171.59,94.35,medium
CUST100105378,0,432.91,90.85,20,0.8327,110.8,92.26,high
CUST100061221,1,26.43,80.03,32,0.6376,197.6,125.99,high
CUST100046354,1,97.07,72.31,28,0.1399,562.52,78.68,low
CUST100073157,0,490.51,82.5,10,0.5443,434.42,236.47,medium
CUST100182336,0,1345.89,93.03,52,0.046,1202.0,55.3,low
CUST100087268,0,584.43,41.84,58,0.0471,534.87,25.2,low
CUST100114093,0,784.48,100.65,8,0.1429,570.82,81.55,low
CUST100136960,0,515.17,102.85,16,0.726,337.93,245.33,high
CUST100170816,0,1093.05,103.83,20,0.0967,923.95,89.38,low
CUST100100515,0,817.6,70.41,45,0.0571,853.58,48.76,low
CUST100043743,0,1456.22,97.66,68,0.0471,1316.9,62.05,low
CUST100127775,1,172.16,131.86,52,0.6757,551.17,372.42,high
CUST100064521,1,48.16,60.91,37,0.9354,54.85,51.3,critical
CUST100085872,1,90.68,110.25,45,0.3629,510.91,185.41,medium
CUST100051088,0,772.36,76.58,33,0.0541,946.0,51.2,low
CUST100007355,0,775.48,70.02,42,0.0565,871.12,49.23,low
CUST100075536,1,144.03,105.18,70,0.7283,353.38,257.36,high
CUST100018497,0,1061.77,101.5,45,0.0768,1095.9,84.19,low
CUST100136766,0,491.54,52.72,68,0.0474,742.37,35.2,low
CUST100097858,0,1502.06,101.82,10,0.0982,952.36,93.5,low
CUST100165993,0,1707.23,126.93,60,0.0489,1510.58,73.84,low
CUST100147886,0,1197.64,86.33,41,0.1148,865.5,99.38,low
CUST100181620,0,1395.45,123.35,72,0.0482,1566.78,75.48,low
CUST100120963,0,1386.15,102.33,63,0.0508,1291.01,65.63,low
CUST100031353,0,675.86,106.07,59,0.1258,868.47,109.22,low
CUST100161232,1,42.94,96.58,51,0.7992,160.19,128.03,high
CUST100091133,1,131.35,91.71,31,0.6812,269.68,183.71,high
CUST100143566,1,86.95,114.92,8,0.7656,271.39,207.78,high
CUST100198890,1,84.29,93.13,26,0.4119,296.87,122.27,medium
CUST100079006,0,2059.75,119.4,64,0.0479,1580.9,75.74,low
CUST100097715,0,1300.33,74.01,53,0.0464,998.25,46.33,low
CUST100029286,0,760.5,86.13,32,0.2807,522.16,146.56,low
CUST100135035,0,1296.77,103.73,60,0.1348,922.39,124.36,low
CUST100017646,0,843.13,97.78,55,0.0477,1196.63,57.1,low
CUST100073543,0,659.89,84.36,34,0.0463,1138.04,52.66,low
CUST100195442,0,374.53,106.04,22,0.812,217.87,176.91,high
CUST100142712,0,538.23,69.55,46,0.1143,542.31,62.01,low
CUST100068186,0,1162.72,74.23,60,0.0477,936.92,44.66,low
CUST100083512,0,332.23,41.95,29,0.3582,111.75,40.02,medium
CUST100029772,0,1111.75,96.2,2,0.2972,420.71,125.03,low
CUST100131691,0,972.27,83.48,55,0.0468,1073.45,50.26,low
CUST100177727,0,1820.13,118.61,61,0.0492,1492.15,73.39,low
CUST100054278,1,117.82,87.51,14,0.1043,875.62,91.35,low
CUST100054350,0,815.49,52.29,39,0.0555,608.42,33.77,low
CUST100128425,0,957.86,85.81,68,0.0466,1084.94,50.55,low
CUST100194402,1,51.16,93.25,69,0.1405,668.0,93.86,low
CUST100184690,0,427.36,100.31,19,0.7973,324.95,259.07,high
CUST100028818,0,1604.96,116.6,17,0.0715,1161.6,83.01,low
CUST100157038,0,959.68,100.03,42,0.0542,1207.96,65.48,low
CUST100037391,0,702.22,102.51,59,0.1967,699.59,137.61,low
CUST100113408,1,147.39,117.15,34,0.9241,79.07,73.07,critical
CUST100166627,0,1059.83,77.79,50,0.0826,701.02,57.89,low
CUST100184869,1,45.78,60.83,71,0.3997,348.59,139.34,medium
CUST100189107,0,1046.28,62.7,59,0.0464,769.44,35.72,low
CUST100024680,0,1250.54,122.5,62,0.0806,1132.87,91.35,low
CUST100176676,0,1082.62,78.0,18,0.0506,1044.6,52.85,low
CUST100124123,1,80.26,108.66,14,0.1024,971.64,99.51,low
CUST100040133,1,29.2,119.64,35,0.8577,194.32,166.68,critical
CUST100091547,0,1611.09,100.13,36,0.0522,1200.01,62.64,low
CUST100122293,0,505.56,70.82,25,0.2384,432.46,103.09,low
CUST100081935,1,103.78,86.31,3,0.8926,102.01,91.05,critical
CUST100055158,1,138.23,112.01,43,0.4805,427.8,205.57,medium
CUST100021813,0,1057.94,74.54,49,0.0489,937.21,45.83,low
CUST100083360,0,938.57,76.38,59,0.0492,1024.21,50.34,low
CUST100159162,0,1466.93,115.63,24,0.149,940.07,140.11,low
CUST100111517,0,723.82,77.22,60,0.0463,985.03,45.57,low
CUST100144572,0,304.67,53.09,71,0.3413,331.6,113.18,medium
CUST100088070,0,1314.21,117.48,68,0.0496,1370.01,67.9,low
CUST100144830,0,1097.21,96.09,62,0.0464,1285.94,59.72,low
CUST100191762,0,1214.62,90.27,41,0.1605,846.77,135.93,low
CUST100085256,1,105.37,76.01,20,0.9137,78.68,71.88,critical
CUST100009100,0,605.7,78.28,16,0.0467,1010.89,47.2,low
CUST100184351,0,872.78,91.38,31,0.0658,1020.26,67.1,low
CUST100091195,1,23.86,103.35,54,0.4501,598.89,269.56,medium
CUST100065519,0,1898.47,109.93,62,0.0477,1433.29,68.41,low
CUST100111568,0,845.95,83.16,36,0.1432,666.73,95.5,low
CUST100166819,1,98.56,120.34,19,0.9354,74.15,69.36,critical
CUST100065846,1,44.21,87.71,1,0.9284,39.79,36.95,critical
CUST100177621,0,1590.28,115.09,10,0.0494,1438.18,71.04,low
CUST100116101,1,48.79,34.63,3,0.4909,137.68,67.59,medium
CUST100105796,0,1395.25,91.56,48,0.0465,1167.29,54.25,low
CUST100184667,0,1282.79,94.6,39,0.1244,822.37,102.3,low
CUST100079473,0,1183.7,85.0,63,0.1371,614.35,84.24,low
CUST100105963,0,830.31,72.02,31,0.1264,607.77,76.79,low
CUST100143909,0,466.93,66.43,26,0.136,454.28,61.76,low
CUST100196907,0,405.6,35.15,50,0.0462,447.17,20.68,low
CUST100007941,1,74.09,113.93,69,0.0713,1165.7,83.17,low
CUST100198199,0,540.18,48.4,34,0.2479,275.02,68.19,low
CUST100188020,0,857.24,75.46,69,0.0468,1022.3,47.83,low
CUST100156224,1,30.64,101.83,4,0.905,81.9,74.12,critical
CUST100195857,0,392.51,29.05,58,0.0493,475.57,23.47,low
CUST100016200,0,979.49,93.94,57,0.0476,1127.39,53.66,low
CUST100137917,0,737.79,64.39,46,0.0469,814.39,38.21,low
CUST100014618,1,119.58,93.6,13,0.907,49.75,45.13,critical
CUST100137552,0,482.23,70.71,25,0.1768,460.3,81.36,low
CUST100164398,0,1391.13,94.47,67,0.0633,1033.07,65.35,low
CUST100147502,1,51.83,109.81,56,0.5069,434.26,220.13,medium
CUST100051400,0,791.21,77.01,55,0.0483,978.24,47.2,low
CUST100029601,0,1776.49,110.26,5,0.0517,1224.32,63.33,low
CUST100162359,1,165.6,102.94,19,0.8878,107.28,95.24,critical
CUST100105998,0,952.31,63.53,25,0.0553,799.52,44.25,low
CUST100100095,0,1218.71,143.01,42,0.392,1107.42,434.08,medium
CUST100179585,0,269.94,52.28,34,0.4293,260.64,111.9,medium
CUST100161248,0,1567.85,110.34,58,0.0568,1186.26,67.33,low
CUST100018133,0,183.71,121.65,26,0.7017,520.12,364.99,high
CUST100030536,0,992.85,85.67,72,0.0575,1084.07,62.3,low
CUST100172034,0,433.3,68.33,36,0.1446,556.08,80.41,low
CUST100065622,0,828.61,69.73,49,0.0498,882.14,43.94,low
CUST100177575,0,526.24,111.58,18,0.7462,210.61,157.17,high
CUST100192787,1,85.85,102.31,45,0.0883,1012.11,89.36,low
CUST100081144,0,529.33,49.85,50,0.0465,606.04,28.2,low
CUST100019716,0,1657.97,103.63,26,0.0629,1198.76,75.46,low
CUST100196973,1,78.46,118.09,40,0.9194,56.19,51.66,critical
CUST100075025,0,1610.21,120.72,70,0.0519,1371.94,71.19,low
CUST100023336,0,529.55,57.23,24,0.1838,252.17,46.34,low
CUST100092355,1,133.88,91.84,54,0.0873,975.0,85.13,low
CUST100171900,0,105.24,77.18,10,0.8579,75.07,64.4,critical
CUST100186260,0,1629.57,131.47,41,0.0535,1513.81,80.95,low
CUST100198921,0,531.09,65.99,69,0.0516,927.92,47.86,low
CUST100096511,1,60.41,67.11,13,0.878,13.91,12.21,critical
CUST100014196,1,203.56,124.48,6,0.8313,193.95,161.23,high
CUST100169254,0,959.87,95.03,38,0.1471,796.74,117.22,low
CUST100129865,0,73.6,75.39,4,0.9087,58.88,53.51,critical
CUST100041214,0,868.69,93.61,71,0.0497,1253.31,62.28,low
CUST100179368,0,246.53,86.14,2,0.812,244.5,198.54,high
CUST100048200,1,26.78,116.66,36,0.8719,299.43,261.09,critical
CUST100000143,0,673.82,122.57,30,0.4288,423.16,181.43,medium
CUST100106655,0,2060.94,117.17,49,0.0462,1619.28,74.85,low
CUST100164807,0,1046.16,119.74,43,0.372,598.6,222.65,medium
CUST100013132,0,682.18,56.01,52,0.1499,415.39,62.25,low
CUST100073942,1,43.57,50.64,22,0.4685,369.37,173.04,medium
CUST100059908,0,63.79,30.37,21,0.833,47.1,39.23,high
CUST100103828,0,650.87,75.48,52,0.0468,929.88,43.54,low
CUST100177024,0,627.61,82.31,14,0.0583,832.15,48.56,low
CUST100116136,1,57.41,62.18,15,0.9395,0.0,0.0,critical
CUST100149476,0,673.71,57.08,43,0.0461,727.83,33.58,low
CUST100007782,0,1109.61,95.4,61,0.0877,963.73,84.53,low
CUST100048139,0,826.22,79.95,54,0.0554,947.22,52.49,low
CUST100083468,0,524.48,64.81,40,0.0486,794.15,38.6,low
CUST100137929,0,534.73,49.7,22,0.0811,569.61,46.2,low
CUST100032133,0,1031.75,77.88,12,0.0482,1025.01,49.36,low
CUST100154600,0,2028.89,131.46,69,0.0465,1776.56,82.59,low
CUST100077875,1,62.21,89.23,24,0.6204,222.46,138.02,high
CUST100014705,0,1261.06,81.15,69,0.0478,1163.06,55.65,low
CUST100031364,0,869.08,83.44,39,0.0484,1045.72,50.62,low
CUST100099451,0,920.98,99.29,56,0.2138,637.28,136.26,low
CUST100040767,0,985.9,121.95,62,0.0979,1106.92,108.42,low
CUST100054434,1,66.31,72.14,2,0.9352,56.19,52.55,critical
CUST100145766,0,984.4,63.21,56,0.0461,799.0,36.85,low
CUST100095051,0,764.44,107.78,57,0.4608,574.47,264.74,medium
CUST100048370,0,1600.5,129.64,50,0.0479,1599.63,76.66,low
CUST100123472,0,1187.84,85.53,48,0.0546,1080.01,58.95,low
CUST100174281,0,962.05,84.28,52,0.1559,653.24,101.84,low
CUST100155995,0,1907.8,110.9,70,0.0463,1481.73,68.61,low
CUST100060878,1,139.87,121.38,12,0.8353,373.17,311.7,high
CUST100165610,0,489.3,87.38,14,0.2987,359.09,107.25,low
CUST100014668,0,1362.46,95.34,41,0.1395,896.1,124.99,low
CUST100111364,1,67.59,65.13,17,0.9415,62.38,58.73,critical
CUST100056069,0,1893.92,113.75,9,0.0558,1207.81,67.42,low
CUST100007133,1,108.28,87.28,62,0.6686,316.03,211.28,high
CUST100146206,1,45.71,54.74,69,0.3491,289.68,101.14,medium
CUST100064450,1,94.03,58.57,42,0.6942,180.05,124.99,high
CUST100131269,0,943.7,91.93,69,0.0558,1168.19,65.21,low
CUST100067869,0,39.61,124.62,37,0.9311,65.99,61.44,critical
CUST100007066,0,727.39,92.31,1,0.0634,888.21,56.35,low
CUST100007196,0,1194.36,126.2,23,0.0565,1449.45,81.92,low
CUST100056515,0,896.18,100.59,13,0.0489,1274.14,62.24,low
CUST100032288,0,894.25,113.92,62,0.1266,968.03,122.51,low
CUST100197157,0,2108.35,142.56,42,0.0547,1529.06,83.7,low
CUST100146405,0,898.07,103.11,63,0.0552,1228.61,67.88,low
CUST100063545,0,618.47,79.31,45,0.0469,1017.46,47.75,low
CUST100038743,1,49.06,82.9,69,0.6117,267.92,163.89,high
CUST100074396,1,95.6,68.03,43,0.1275,638.48,81.4,low
CUST100183412,0,1780.47,101.29,51,0.0461,1301.0,60.0,low
CUST100132879,1,101.52,86.42,10,0.947,67.5,63.92,critical
CUST100073128,0,486.95,75.63,28,0.3801,340.2,129.32,medium
CUST100016908,0,911.5,87.55,37,0.0614,1017.71,62.53,low
CUST100070104,0,420.24,83.1,56,0.6862,256.06,175.71,high
CUST100196534,0,1502.62,105.02,62,0.0685,1167.08,79.9,low
CUST100078315,1,76.29,67.13,45,0.7673,97.31,74.66,high
CUST100049734,1,171.52,121.32,2,0.4091,761.67,311.56,medium
CUST100167173,0,555.93,74.33,35,0.0605,810.22,49.0,low
CUST100062766,0,556.14,65.88,3,0.0488,788.24,38.45,low
CUST100092340,1,31.0,84.81,39,0.9384,19.23,18.04,critical
CUST100004954,0,603.23,86.21,28,0.1288,591.67,76.2,low
CUST100045292,0,846.79,65.63,72,0.0463,826.78,38.27,low
CUST100189557,0,980.24,103.8,70,0.0618,1207.1,74.63,low
CUST100005554,1,32.52,46.97,40,0.7115,214.17,152.38,high
CUST100156756,0,542.19,48.03,40,0.0462,613.67,28.34,low
CUST100161510,1,173.52,120.01,19,0.4631,593.75,274.95,medium
CUST100176312,1,99.14,74.04,36,0.9104,99.83,90.88,critical
CUST100095880,0,912.12,80.41,25,0.1112,733.77,81.56,low
CUST100144317,0,577.84,34.97,32,0.056,521.89,29.23,low
CUST100019247,0,465.71,65.99,54,0.433,385.17,166.76,medium
CUST100109709,0,1703.82,111.84,17,0.0509,1391.22,70.8,low
CUST100177798,1,99.46,83.69,5,0.9224,70.27,64.82,critical
CUST100002978,1,52.75,86.73,21,0.8538,130.65,111.54,critical
CUST100170077,1,27.35,118.8,64,0.9084,145.42,132.09,critical
CUST100155510,1,59.3,69.78,25,0.8905,73.28,65.25,critical
CUST100153333,0,431.43,43.36,53,0.0718,423.24,30.37,low
CUST100065650,0,1065.71,135.07,61,0.4029,911.46,367.22,medium
CUST100047318,0,774.38,58.86,19,0.0486,759.83,36.9,low
CUST100167154,0,719.26,120.64,37,0.1887,864.41,163.1,low
CUST100161990,1,31.06,93.54,56,0.0983,864.49,84.95,low
CUST100086560,0,1182.04,127.38,42,0.1339,1028.92,137.77,low
CUST100123051,0,851.77,74.34,41,0.0483,935.21,45.17,low
CUST100030688,0,835.5,56.95,72,0.046,726.67,33.41,low
CUST100079879,1,24.81,88.74,10,0.9248,28.75,26.59,critical
CUST100120860,0,1223.99,81.65,60,0.0587,941.29,55.27,low
CUST100134468,0,589.21,58.96,21,0.1128,465.15,52.47,low
CUST100195017,0,1262.12,92.58,14,0.0622,1015.34,63.19,low
CUST100057548,0,1221.28,124.6,19,0.1331,1085.27,144.41,low
CUST100195610,0,1276.37,98.22,61,0.0779,983.74,76.59,low
CUST100161386,0,743.27,94.95,68,0.05,1127.35,56.35,low
CUST100149039,0,280.51,69.56,69,0.6744,151.58,102.23,high
CUST100082369,0,668.86,74.55,31,0.0482,943.69,45.53,low
CUST100198092,0,248.73,40.37,9,0.1833,216.15,39.63,low
CUST100197066,1,58.8,65.34,19,0.8937,71.79,64.16,critical
CUST100039933,0,33.22,128.73,49,0.8706,42.46,36.96,critical
CUST100146444,0,288.59,37.59,56,0.0473,489.01,23.11,low
CUST100047823,1,39.91,50.02,70,0.4526,173.31,78.44,medium
CUST100085814,1,91.33,72.78,68,0.6034,207.19,125.02,high
CUST100163478,0,644.89,56.69,69,0.0593,606.31,35.98,low
CUST100052879,1,47.22,60.33,4,0.9061,69.25,62.75,critical
CUST100127230,0,615.34,61.55,41,0.0526,761.82,40.1,low
CUST100103215,0,1198.52,74.26,64,0.0494,957.56,47.32,low
CUST100052298,1,62.43,80.4,46,0.4804,225.4,108.27,medium
CUST100069848,0,1710.83,102.09,59,0.0641,1056.97,67.77,low
CUST100181509,0,733.93,89.28,71,0.0482,1216.44,58.65,low
CUST100039165,1,120.83,74.46,15,0.2375,429.31,101.94,low
CUST100151968,0,1033.69,87.04,63,0.0678,962.69,65.29,low
CUST100124738,0,1178.12,140.29,4,0.0553,1353.76,74.89,low
CUST100099249,1,40.14,79.17,27,0.8938,64.48,57.63,critical
CUST100060410,1,40.77,64.35,20,0.9461,58.94,55.76,critical
CUST100130218,0,1477.4,90.19,26,0.0498,1151.23,57.36,low
CUST100106998,0,1124.63,115.65,67,0.4652,712.7,331.57,medium
CUST100053481,1,96.55,116.86,36,0.6773,454.17,307.62,high
CUST100168059,1,124.38,80.01,54,0.6612,358.13,236.78,high
CUST100001222,0,477.74,62.76,70,0.354,272.68,96.52,medium
CUST100026761,0,615.18,68.9,19,0.3768,267.93,100.97,medium
CUST100175603,0,282.0,100.41,21,0.8065,279.4,225.34,high
CUST100132555,0,581.94,83.18,21,0.1735,583.22,101.17,low
CUST100151678,0,660.96,48.69,66,0.0469,652.17,30.57,low
CUST100036231,1,99.86,122.93,5,0.8924,172.87,154.26,critical
CUST100031043,0,873.61,108.4,45,0.2611,784.84,204.93,low
CUST100152320,0,1112.31,87.96,11,0.0518,1081.81,56.02,low
CUST100182531,1,37.85,83.39,34,0.1594,825.71,131.63,low
CUST100065404,0,657.89,76.1,46,0.0582,846.09,49.27,low
CUST100159450,1,108.7,80.44,19,0.9193,82.21,75.58,critical
CUST100056071,1,119.26,94.54,12,0.8414,114.55,96.38,high
CUST100145327,0,1021.22,87.66,58,0.0626,991.22,62.02,low
CUST100199437,0,833.64,73.82,61,0.0496,960.86,47.68,low
CUST100129917,1,97.67,73.03,61,0.7462,313.77,234.15,high
CUST100092022,0,1627.47,113.82,26,0.0677,1085.72,73.46,low
CUST100061427,1,167.09,101.97,36,0.3184,717.03,228.29,medium
CUST100059987,1,117.27,83.93,28,0.2853,355.92,101.54,low
CUST100077530,1,26.81,102.91,30,0.9264,1.41,1.3,critical
CUST100079741,0,580.72,77.84,7,0.0568,915.01,51.95,low
CUST100174545,1,171.57,110.87,9,0.9107,121.53,110.68,critical
CUST100182818,1,56.26,85.2,63,0.9392,55.3,51.94,critical
CUST100016941,1,41.7,98.96,33,0.3322,608.26,202.04,medium
CUST100033846,1,173.42,128.77,29,0.1703,894.67,152.35,low
CUST100173593,0,913.26,69.68,30,0.0479,902.54,43.22,low
CUST100161164,1,138.48,119.64,19,0.9444,68.71,64.9,critical
CUST100097029,0,770.96,97.17,54,0.1572,687.44,108.08,low
CUST100006007,0,1310.94,82.97,54,0.0841,732.94,61.66,low
CUST100193427,0,1572.16,103.99,66,0.0482,1392.88,67.18,low
CUST100033052,0,1382.45,108.28,68,0.07,1065.56,74.64,low
CUST100151474,0,1007.62,74.95,18,0.0721,816.07,58.83,low
CUST100119203,1,189.89,120.96,21,0.9213,101.24,93.27,critical
CUST100011099,1,181.56,135.47,33,0.7207,315.58,227.46,high
CUST100124903,0,996.98,64.08,67,0.068,795.71,54.12,low
CUST100042970,1,128.07,112.56,2,0.9382,0.0,0.0,critical
CUST100133959,0,1016.74,124.78,56,0.0467,1592.66,74.39,low
CUST100095329,0,928.34,83.56,66,0.0534,1039.6,55.56,low
CUST100013685,0,790.11,72.36,53,0.0519,901.48,46.82,low
CUST100158537,0,955.16,100.47,24,0.1986,639.81,127.04,low
CUST100067123,0,774.5,64.16,1,0.1079,653.0,70.46,low
CUST100085315,0,1040.64,75.48,5,0.0536,925.99,49.67,low
CUST100198939,1,112.64,121.3,20,0.751,255.57,191.95,high
CUST100072394,0,1092.09,80.84,24,0.1015,785.02,79.67,low
CUST100057314,1,175.93,122.24,8,0.8978,82.76,74.31,critical
CUST100003610,0,757.87,100.58,41,0.0547,1033.23,56.47,low
CUST100077129,1,43.28,103.09,20,0.9426,84.75,79.89,critical
CUST100094031,0,168.79,106.94,25,0.8974,119.46,107.21,critical
CUST100032764,0,1102.56,112.4,66,0.1458,939.64,137.0,low
CUST100002914,0,720.87,143.73,30,0.7477,674.95,504.65,high
CUST100017382,0,1022.8,105.44,42,0.0476,1312.31,62.51,low
CUST100008498,0,729.23,52.46,44,0.0556,616.94,34.31,low
CUST100103384,0,1158.34,76.39,57,0.0924,731.57,67.58,low
CUST100076087,0,1010.04,60.54,72,0.0487,924.33,44.99,low
CUST100120061,1,141.67,109.14,51,0.3167,860.87,272.64,medium
CUST100092891,0,1346.29,128.74,70,0.0509,1410.89,71.86,low
